Metagene 1,Metagene 2,Metagene 3,Metagene 4,Metagene 5,Metagene 6,Cluster
0.09725596329457949,0.0,0.037322059098856324,0.1466333690643811,1.2222535519998554,0.004812413193461414,2
0.5673235370928669,0.01220471482641655,0.14997061143361498,0.579385578216629,0.023065219111174182,0.7111065857966106,5
0.45388309787987946,0.04749798594638422,0.026851954875772768,0.0,0.1680363717222402,0.6991363914950353,5
0.13873695213925813,0.20810198227456939,0.3115349149368864,0.11878311728135879,0.2512089210235607,0.6186424038456115,1
0.08064439550269076,0.0,0.01970879676729531,0.268154959152413,0.05845190344407559,1.132188995807404,1
0.5932452467022777,0.0333437615735994,0.08023554247155722,0.5076120742668931,0.06997795742605512,0.6396128643744674,5
0.15510612332076726,0.16008627566624706,0.28562330415816867,0.0,0.9006782768963166,0.32857236202304324,2
0.07516413803096077,0.8584459668211817,0.003266890485991945,0.07117582809758424,0.09773667177216733,0.0,0
0.08656595961282745,0.02645921543196883,0.10690705575103267,1.2459546813261084,0.9671641969391687,0.0,4
0.4455053006678052,0.5458464600656127,0.0,0.050087854285287316,0.03176279590122752,0.0,6
0.0,0.8172902950239622,0.005986791834927962,0.19218746740293946,0.0,0.021497539106126153,0
0.04008761191692099,0.02786189795481291,1.490415891347963,0.0,0.1560297852828236,0.007246618705349867,3
0.0,0.8489259002524974,0.0,0.03798888512415301,0.060943489341207344,0.0,0
0.0,0.048144754791498386,0.057086126996062594,0.10411667623405309,0.4222476478355818,0.7476290416843769,1
0.09366039790220135,0.7768297672686381,0.0,0.07474710820172252,0.0794689583797699,0.03468759807201233,0
0.07187332861024996,0.050262264008908875,0.0,0.069920942702601,1.2387859289779333,0.0,2
0.0,0.0,0.0,0.4259237010599726,1.1502104524762935,0.008141316406722663,2
0.5838482708443191,0.34918260015638647,0.08211457537275613,0.13259665058236145,0.022113425227953294,0.1432058061251387,6
0.23069624822127316,0.5366373716414559,0.0,0.1847758824613804,0.0,0.16414350579472067,6
0.01707523345917107,0.03279203150545455,1.6220089685269248,0.0,0.020318200989559866,0.05939013793885121,3
0.002143627723651881,0.7206697506030594,0.05036217802908356,0.04710015565886298,0.21748638423215802,0.08290294630832983,0
0.13489509186229046,0.8267347139818647,0.0,0.12354482467343707,0.15086153952260933,0.0,0
0.0,0.0,0.0,1.1101936309183884,0.6933469316610184,0.00027855090138237,4
0.09472113773462248,0.0,0.0824635271725308,0.2711335753694758,1.22382678357902,0.09834204521044199,2
0.4083248499648016,0.42644169168870266,0.009120796927777782,0.008926057257587746,0.0,0.12165096962575336,6
0.4289699025267888,0.003476993792708716,0.0,0.0,0.26965911127936465,0.5923786184960896,5
0.5927877075629496,0.022772257776215367,0.0,0.0,0.27153911324070545,0.5988762717873708,5
0.39548873906478593,0.6379964102383128,0.003119070443045753,0.6269795548266189,0.0735375065493436,0.019761946317972536,6
0.5306499731108313,0.0,0.0,0.09176170116129584,0.021994846759319387,0.8538783233313645,5
0.018771278939697197,0.0,0.02617444694101221,0.025421370392938927,1.1163363139917768,0.22313356761747952,2
0.07824285929997009,0.02191380025469749,1.378595002403302,0.0,0.11260096750369702,0.06710334470116992,3
0.45187420010790985,0.0,0.07923561106855347,0.0839853796824,0.048660256412916617,0.8652691735682677,5
0.009897482209622338,0.02440849518284098,1.4575844648746106,0.007349421504871278,0.20746831235730523,0.020026145734081246,3
0.0,0.7869134571932399,0.0,0.18310130135940111,0.0,0.0,0
0.05288425383284435,0.049007919708835807,0.15532176154149815,0.2368924903264463,0.19997068195909523,1.0514408415298635,1
0.35097825138681893,0.6422661158977933,0.01220128535652425,0.602663265754469,0.022425014291238773,0.0,6
0.13232471170078988,0.007504446867502778,1.2433300636259685,0.06953815439321295,0.17917967989475128,0.22648291083687241,3
0.3310248085229946,0.5840674034900525,0.0,0.19877994752497202,0.0,0.12232224403380511,6
0.0,0.0,0.0,0.45554350601955523,0.0,1.0082031729624137,1
0.0,0.8462210724647115,0.0,0.16844778366506716,0.043085093845021134,0.0,0
0.6722086594199899,0.3179078908834612,0.05874872758408067,0.36653136352536675,0.0,0.19636257397669715,6
0.1844881597528108,0.2678058059738699,0.0,0.2069603063653138,0.3270937890577092,0.4651804556374046,5
0.4030886031059765,0.33272854368150667,0.03815654075805921,0.12898610238660077,0.6089683034158602,0.0,6
0.10285967300721419,0.7275727223828403,0.0,0.1346989859294143,0.005967020341590608,0.061563399496188366,0
0.0,0.7660358677428893,0.03212058974468822,0.0,0.11599402635620183,0.035400050522242356,0
0.22149323069380333,0.3982212321210897,0.0,0.5049722606757603,0.0,0.4572370596803059,6
0.05235303307283562,0.08815353915374904,0.0,1.1344146321777928,0.9908494831488338,0.0,4
0.3724106605035165,0.551745467448659,0.0,0.4605053879741343,0.15008652696373945,0.13599603349851838,6
0.031160515920600075,0.04805563389266632,0.8721005644363325,0.0,0.3815068439825634,0.2948643026859008,3
0.0570466901344458,0.1466182937531887,0.049525514397683656,0.6154829746586042,0.0,0.7918454214001345,1
0.07102219520843271,0.728578766375129,0.053104481784871496,0.30266604858894003,0.035503439343137835,0.06857940026235766,0
0.05128623782838518,0.0,0.09203889226046688,1.1211885799589536,0.9425872649152948,0.0,4
0.03732419076091457,0.0,1.177928811691071,0.0,0.2165171557686984,0.023644195057280482,3
0.2938029198622071,0.6043539054864178,0.0,0.18905742360308606,0.0,0.0,6
0.6534832355516692,0.366715391928915,0.06390565141313538,0.15683738147624682,0.14420521680850795,0.0,6
0.04357427617060272,0.04713962413234599,1.3452018403347237,0.04939354567141069,0.26076805585397755,0.04119927557750573,3
0.2047562034195149,0.6296066637591403,0.0,0.2307946336851986,0.0,0.15924559930949037,6
0.12847781180258505,0.6127743434119215,0.0,0.0,0.41338468388492283,0.0,0
0.37008219415913896,0.0,0.035588523856641435,0.0,0.18694150830738138,0.950667161597984,5
0.0,0.8091174495361505,0.0,0.09256055306906295,0.002640109211657016,0.0,0
0.3538971630563525,0.07316092445589244,0.06212462786454378,0.2255457587812947,0.15729350536973305,0.7608544196936596,5
0.0,0.8386116079100973,0.0,0.0,0.02394877803427433,0.0,0
0.5306296461157269,0.0,0.13311181129570404,0.21593890021830478,0.10293175797976141,0.7472350446541948,5
0.004529057358869088,0.0489691500032474,0.0700863252058547,1.1201341285649962,0.9888195276727193,0.0,4
0.06366291978923155,0.05909805013873328,1.3459097881553421,0.0,0.17587077895209685,0.12745456485467052,3
0.0319051753296103,0.12416441049919104,0.24103108789346406,0.7188065106151297,0.8067139796450407,0.12224420547781979,4
0.051055553553269475,0.8068718484596551,0.0,0.0,0.14323234958042697,0.0,0
0.0,0.0,0.0,0.5922902721526994,0.9876064802851259,0.20142183470311092,4
0.03524984798998624,0.11699058814817073,0.07694065756218668,0.0006057878724381627,0.3084876766161624,0.7720137228479131,1
0.2125408456982634,0.5377092855668376,0.0,0.0,0.16248257911074945,0.0,0
0.07936768263760276,0.41739071093047436,0.1240839231231635,0.0,0.21198475595977848,0.467082913219532,0
0.5361930456991915,0.007179137584459074,0.12731317632281863,0.045576734422996056,0.1703943537738738,0.8133312919102821,5
0.3561810384774584,0.5724354615535507,0.0,0.29142649444592694,0.0,0.05993865834941382,6
0.0,0.08745879626236037,0.033452445294665456,0.11804321266412296,0.0,0.7689732735459469,1
0.0,0.005645405700242653,0.0,0.8333836649943054,1.0170839726213259,0.17444448687194267,4
0.3822908745011388,0.6321224451061648,0.0,0.3557247056586169,0.10813047307583659,0.07386477704007952,6
0.0,0.02049553074054142,0.0,0.2340773797922591,1.2135957842946776,0.0,2
0.017584856592473094,0.0,0.0023620725205961385,0.04872095460591167,1.2846793913409957,0.14511182120390517,2
0.13353068597979553,0.07303227632467403,0.0037671496744667264,0.08449790783347243,1.2175995003355322,0.050953532084353055,2
0.0029452608097546755,0.0,0.0,0.5421947500334292,1.3034887768929146,0.17191545202449088,2
0.3270062150693177,0.0,0.04181703722841639,0.05625140423245417,0.1599169572070956,0.877139008564116,5
0.0,0.0,0.019105139559183564,0.32557446520956995,1.2401055192663855,0.11113369018465584,2
0.0,0.01883265231930888,0.027635307883975613,0.12869323247513687,1.1759125978034575,0.03483076685481442,2
0.0,0.0,0.0,0.19914337473268223,1.0876683709889816,0.04557403497808243,2
0.03714551059588666,0.06260956675501098,0.0,0.0,1.2415896809051103,0.0,2
0.4671972240536091,0.08165947479736535,0.0,0.0,0.32461504116148243,0.5465568917553086,5
0.19344273734494982,0.1476646024656808,0.14191431689262557,0.15748436170285143,0.9728596390003389,0.21173970483666749,2
0.09125244560979676,0.0,0.06678720800872973,0.1823714067251813,1.3432049000681818,0.053681923288171944,2
0.5977326428074428,0.0,0.018890649228510487,0.20416118457383087,0.23668949684265195,0.6911428415257157,5
0.09539919724230939,0.5939121194568117,0.0,0.2077429651473389,0.0006820534366017691,0.2684270951466009,0
0.40097706817081824,0.0,0.013622142450586976,0.1173408535751453,0.20065086564544657,0.9276241328463086,5
0.6446698239576293,0.09317992617125254,0.07158090791032234,0.20640095586340787,0.19708142129209272,0.5733651731161448,5
0.5900605584682842,0.01517208339028722,0.024151231870462857,0.0,0.3247798398193175,0.7368085928039048,5
0.07374473362623714,0.007086962463346531,0.0,0.32164012156065164,1.3352940323324585,0.07454833104221033,2
0.0,0.006242484448912797,0.0,0.17785503154697094,1.2596520927134713,0.06326862384098113,2
0.07754461071903766,0.09170619485955632,0.08507984325700876,0.0,1.1037230485051763,0.10479270614521236,2
0.0,0.0,0.0,0.17059851859055747,1.0179210523883802,0.21024653348282848,2
0.06865526376864928,0.2140996811537666,0.05198865811627803,0.10029439940646008,0.3040094469810931,0.7339818602025283,1
0.04139371058840504,0.042440474244767316,0.0879773373001341,0.5912821573921402,0.9987503457342669,0.0,4
0.47721694683438926,0.5082318265204613,0.023414500138848073,0.22046669801701907,0.08195696390617203,0.0,6
0.4677621346082529,0.35849378004016924,0.14579272791773457,0.7900236197193813,0.2746620333550949,0.19133888849031222,6
0.15842981052877947,0.04129605002326596,0.11008166765788648,0.29711423390644887,0.10235410460816809,0.871963661753836,1
0.04464667135237992,0.8433305927139592,0.0,0.15787472872749203,0.10133187669375265,0.0,0
0.35306697778453827,0.14713600939242347,0.0,0.19644343998334943,0.0,0.84480701416377,5
0.038121655284092136,0.4630539864853932,0.0,0.0,0.0,0.13960314686150044,0
0.0,0.08718710972466441,0.14994693129249687,0.5685680556526037,0.20731806389840585,0.817067384357436,1
0.2126571919837745,0.5502499707139479,0.0,0.0,0.10238120324881941,0.0,0
0.1721626154562701,0.5732668344681418,0.018746056997781816,0.00924937761238888,0.12532342010853814,0.19793855787521353,0
0.06019041844702206,0.10664542214220434,0.016080925584982832,0.717752474666415,0.0,0.8106292569830773,1
0.003562985385288138,0.023779126091859403,0.14287601970096972,0.07879015797581364,0.2802964600240222,0.8537926443263124,1
0.0,0.2657670063845694,0.12011220931398738,0.8203479207076798,0.05227534488243705,0.607827760456115,1
0.010658404526447188,0.04854393165381602,0.0,0.0,1.2175232588909393,0.031063320839255615,2
0.0,0.3557616432237344,0.0,0.43379547444003075,0.0,0.44600651530247626,6
0.0,0.6144604101424171,0.03993665042604407,0.07478017080937514,0.14671061062990412,0.07061694201579971,0
0.0,0.0,0.0,0.8919491606055249,0.7365439061726845,0.04677159527660601,4
0.0,0.0,0.0,0.6966878268962912,0.9456289433014164,0.1208714092039974,4
0.6013744628105024,0.4182514955978392,0.10108044227461345,0.3011596919253978,0.004661913599759823,0.0,6
0.09526407131033776,0.081435522403925,0.019409335908364005,0.034602549044373654,1.231441827003184,0.0,2
0.09186490851824737,0.0,0.048323254151000104,0.31599708583424374,1.2791254012887776,0.16043037675780364,2
0.07667556763068852,0.04532109960501303,0.0,0.0,1.2732543109932388,1.26427483831851e-05,2
0.13047969899652884,0.028442421342294247,0.19691731254629158,1.1011959111673626,0.9436448132097564,0.03410191077827535,4
0.30740780948425395,0.17063764601707093,0.0,0.08850637376310332,0.02521854196238188,0.8673737523050994,5
0.48010267661792977,0.0,0.001229594664766343,0.1797981152153407,0.1269734869485958,0.8284615164401676,5
0.08835677725810077,0.0,0.04490852744599301,0.26795774950896556,1.1741092778589943,0.13761638014429348,2
0.09666108728939392,0.3391303583811525,0.0,0.406524778360569,0.09335160122346156,0.27125993494661194,6
0.0,0.6932476001582782,0.0,0.001824206799002865,0.1633568031879014,0.042248864200154286,0
0.01733328145511241,0.7838836532452902,0.07071356447022469,0.10720103398657053,0.0,0.11812951330945753,0
0.0,0.0,0.0,0.9568715103506347,0.8782639303886618,0.14232105667784992,4
0.1408334066372858,0.0,0.28646297911089724,0.2240443201353532,0.08232004880717983,0.9401175007137285,1
0.18023747915408805,0.6537403966560877,0.013069881968646389,0.531916371861731,0.025549452248373298,0.1412491112492337,6
0.12343813670228754,0.004399780901526568,0.0,0.1875338420203358,1.285527871232843,0.0,2
0.09675528225095499,0.1473364024255535,0.0,0.0,0.08654189236922862,0.8969308287094543,1
0.2233266456879581,0.0324939807421853,0.053205185370451075,0.1313648080652373,0.13211704776534614,1.016480842252907,1
0.13872493822644957,0.5244277892097711,0.0,0.3205716261533608,0.10489586904181691,0.37269560512781236,6
0.06834096016230345,0.025221717837125544,0.007831226614454359,0.05904524606529448,1.3376596969245027,0.0,2
0.5015134650797622,0.0,0.016405491644149294,0.08287146163617315,0.08360860787226368,0.8806964696144475,5
0.0,0.04083598340208132,0.08220648648340836,0.5336151954988323,0.02587317887070009,0.986832794325259,1
0.021936377758943047,0.7471016987506419,0.08180248898339443,0.0421868132028949,0.003322674121455637,0.12003633297618566,0
0.5660339337770449,0.07244415705432322,0.19490770145135475,0.28737896201143365,0.11198846017753712,0.6408269761687655,5
0.4644004044064784,0.10641939632470289,0.1885143462611045,0.5207506855417328,0.4243066312464808,0.4764315453380278,5
0.01174527936879747,0.08906149916013466,0.03712171611524893,0.756788462315011,0.8912813033783497,0.12464590730169389,4
0.5897968883546497,0.30675060793208514,0.2768813858252314,0.36879298631242163,0.08164130038229701,0.06642273127805452,6
0.0,0.07162795682820605,0.0,0.0,0.8332466820487286,0.00864797936018432,2
0.2101362450307438,0.5420466998110132,0.0,0.5448838644714672,0.018365358217336075,0.22411496067319295,6
0.19854157615313078,0.06797706143330025,0.10007278079400175,0.0858658192373312,0.8613458694349915,0.5106683827967895,2
0.6194596047051398,0.193774520785591,0.06517388529626596,0.4210672356988625,0.17246096121582344,0.3168633063447935,6
0.12386645677618856,0.0,0.10690311532748269,0.26081221993732484,0.0700111227647366,1.07189405997651,1
0.06880558483778727,0.11628256289035335,0.005713257932553288,0.5284509615900489,1.0149200965271812,0.11016255069192206,2
0.5168824301363165,0.018552548909663,0.012399488057433149,0.15946292805440818,0.20727094023940332,0.7351862557921583,5
0.0,0.008539653641167363,0.12481589665216551,0.47453270968754235,0.08982508946547066,0.9413580097475615,1
0.10158536778812029,0.0,0.12673997368879253,0.1630275554836177,0.19840198576327436,0.8352583362254349,1
0.5933312210783719,0.028249504945662952,0.0,0.2856700072142856,0.0797632730426509,0.6531459755752458,5
0.030551446394253563,0.03446316334865242,0.0,0.30850741461474385,1.1806806131659324,0.0,2
0.0,0.07960758810947989,0.0,0.8651571686580121,0.9884890094179852,0.011538295492013788,4
0.0,0.8122211562877241,0.0,0.05408549866498648,0.059930281535724175,0.0,0
0.5905743309991681,0.20240564033871367,0.01117230944196939,0.06899059214204778,0.1992721310599617,0.4830427114781435,5
0.08971452270691166,0.010952308289322943,1.2510099752316286,0.0,0.20449918387212773,0.05487907706507938,3
0.0,0.0096629271057066,0.0,0.14662316334076575,1.240633640541751,0.06223994933051167,2
0.05373000431738965,0.0,0.11057763425552795,0.06731828546205146,0.32792427462680784,0.8748050166634663,1
0.14464116527166454,0.08116212568466068,0.06979713382822751,0.14096857266788174,0.7844386348459962,0.5135692791908847,2
0.5269543151602714,0.2778767268936775,0.06940848748799795,0.0691665242459391,0.16210760089633341,0.3013932819750086,6
0.0,0.0,0.06810787512748298,0.5902003035051112,1.1115337206002014,0.1052328386097568,4
0.15833701556026816,0.02840864052415371,0.0609887402093836,0.27158195024260195,1.2138712702056926,0.009105080326215707,2
0.10712681256294268,0.4394181616755868,0.004656821179666176,0.0,0.39209611986589826,0.30309130412214386,0
0.055355702818682836,0.0,0.007458699505037395,0.3587578947506515,1.2635133907160159,0.14467560693725767,2
0.12619319409701077,0.011015081021528822,0.08166215873295582,0.4947822217536862,1.130619086243149,0.09312623927816338,2
0.030616486609888745,0.0954443314438816,0.0,0.0,1.151528180901886,0.0,2
0.5052016577726725,0.0,0.06935168988767451,0.2782925277080022,0.0,0.8244935994188697,5
0.2553535463537757,0.713437913206573,0.0,0.3384638212744579,0.06112176841377538,0.0,6
0.4081097374534124,0.0,0.0335452012423201,0.0,0.035550506537187415,0.8590753681785616,5
0.0,0.772782144765573,0.04426134685720883,0.07371081010293216,0.016333105564363883,0.0,0
0.0,0.005151643560299179,0.0,0.3004361020219834,1.301064108954787,0.0,2
0.55457674323135,0.05898106997399727,0.018511841192122895,0.2716207611013735,0.0,0.7470083464008619,5
0.0,0.012781275817083323,0.0,0.750418257544388,0.9160532127690534,0.0,4
0.0,0.023771926034589694,1.606513922720831,0.1354607409156122,0.0018192705336637072,0.0,3
0.0,0.0,1.5595735549233243,0.19013021400848865,0.0,0.0,3
0.07323216146689801,0.17042016265124285,0.10152016367155377,0.36570685298530925,0.4335953236420659,0.5137148703428779,1
0.17721952423109125,0.6342730610409636,0.013106797527838051,0.07420972090869067,0.2558140970345835,0.06328666460919581,0
0.00919065367174033,0.02909542451843507,0.02907251623915894,0.13360232265798108,1.2051366259793805,0.0,2
0.09029912224841324,0.4686040479043857,0.0,0.27106556589354336,0.0,0.34377458784195786,6
0.2610275074778913,0.5239865349241531,0.0,0.0,0.33703395986153545,0.0,0
0.1366904502373542,0.7516190731200952,0.0,0.0,0.20851703698073298,0.0,0
0.0,0.3287454785348621,0.0,0.10156943099968982,0.0,0.5078408821869583,1
0.23356871634654078,0.5601881916330711,0.0,0.24966476255987508,0.0,0.2500615615815537,6
0.06371928368931637,0.0,0.0,0.9820064760479783,0.9636840692388423,0.19358958757173103,4
0.03990423392093772,0.007523043358694316,0.07256419280672621,0.0,1.2341750226429418,0.16484958292052243,2
0.09473452213175039,0.45169283683741845,0.06666751292050915,0.06259784372363106,0.0,0.2423304918325405,0
0.10129627127077741,0.08936647477725003,0.04311949295406686,0.0,0.9006038411741385,0.39520667175630325,2
0.016586954960188846,0.46247731983337786,0.0,0.0,0.00898232925024441,0.4828066738621033,0
0.08187871612580344,0.05949024562422745,0.11308759245019033,0.3905465016027481,1.113211702581867,0.0,2
0.04817828143989586,0.8132372786351391,0.031956744815681955,0.0059352743011928735,0.14840432712874776,0.03398434325148309,0
0.0,0.3301940224206551,0.0,0.5535331624556277,0.0,0.49701557944658786,1
0.0,0.004134877305718536,0.028737941842961606,1.0118011518462953,0.9860263426875601,0.0,4
